height,weight,male,earn,earnk,ethnicity,education,mother_education,father_education,walk,exercise,smokenow,tense,angry,age
74,215.0,1,37000.0,37.0,White,16.0,16.0,16.0,2,7,2.0,3.0,3.0,25
66,150.0,1,8000.0,8.0,Other,10.0,13.6,13.7,7,1,2.0,3.0,3.0,60
68,135.0,1,35000.0,35.0,Hispanic,16.0,16.0,16.0,8,4,2.0,3.0,3.0,30
67,145.0,1,25000.0,25.0,Hispanic,14.0,14.0,14.0,7,7,2.0,0.0,0.0,23
62,110.0,1,25000.0,25.0,Other,14.0,14.0,14.0,6,3,2.0,0.0,0.0,37
71,160.0,0,18000.0,18.0,White,10.0,10.0,10.0,5,7,2.0,7.0,7.0,29
63,130.0,0,30000.0,30.0,Black,16.0,16.0,16.0,8,2,2.0,4.0,4.0,36
66,133.0,1,5000.0,5.0,Other,14.0,14.0,14.0,8,7,2.0,3.0,3.0,27
69,165.0,1,20000.0,20.0,White,18.0,18.0,18.0,8,6,2.0,0.0,0.0,69
71,160.0,1,12000.0,12.0,Hispanic,6.0,6.0,6.0,1,2,2.0,0.0,0.0,40
64,180.0,0,0.0,0.0,Hispanic,12.0,13.6,13.7,1,7,2.0,0.0,0.0,65
66,125.0,0,10000.0,10.0,White,12.0,12.0,12.0,6,1,2.0,0.0,0.0,68
72,195.0,1,18000.0,18.0,White,14.0,13.6,13.7,8,1,2.0,2.0,2.0,48
62,115.0,0,0.0,0.0,Hispanic,15.0,15.0,15.0,8,1,2.0,0.0,0.0,59
65,130.0,0,15000.0,15.0,Hispanic,12.0,12.0,12.0,7,7,2.0,7.0,7.0,20
72,181.0,1,20000.0,20.0,Black,12.0,13.6,13.7,1,1,2.0,0.0,0.0,26
68,150.0,0,31000.0,31.0,White,16.0,16.0,16.0,8,7,2.0,1.0,1.0,43
70,160.0,1,25000.0,25.0,Black,12.0,13.6,13.7,4,2,2.0,0.0,0.0,56
64,150.0,1,6000.0,6.0,Hispanic,10.0,10.0,10.0,1,6,1.0,0.0,0.0,36
64,140.0,0,0.0,0.0,White,12.0,12.0,12.0,8,7,2.0,0.0,0.0,38
68,182.0,1,35000.0,35.0,Black,12.0,12.0,12.0,1,1,1.0,2.0,2.0,70
70,150.0,1,12000.0,12.0,White,13.0,13.0,13.0,1,1,2.0,0.0,0.0,40
66,155.0,0,13000.0,13.0,White,16.0,16.0,16.0,3,5,2.0,0.0,0.0,33
67,210.0,0,26000.0,26.0,White,17.0,17.0,17.0,2,1,2.0,0.0,0.0,34
68,130.0,0,15000.0,15.0,Black,11.0,11.0,11.0,2,2,1.0,7.0,7.0,31
64,140.0,0,30000.0,30.0,White,17.0,17.0,17.0,4,6,2.0,0.0,0.0,28
65,122.0,0,2000.0,2.0,White,14.0,14.0,14.0,8,7,2.0,0.0,0.0,41
70,150.0,1,5000.0,5.0,Other,13.0,13.0,13.0,4,2,2.0,3.0,3.0,22
71,150.0,0,53000.0,53.0,White,14.0,14.0,14.0,1,1,1.0,1.0,1.0,26
64,127.0,0,0.0,0.0,White,12.0,12.0,12.0,8,7,2.0,3.0,3.0,36
62,102.0,0,2000.0,2.0,White,13.0,13.0,13.0,1,1,2.0,7.0,7.0,18
71,155.0,1,25000.0,25.0,White,17.0,17.0,17.0,2,7,2.0,1.0,1.0,29
74,185.0,1,5000.0,5.0,White,12.0,12.0,12.0,8,7,1.0,0.0,0.0,18
64,105.0,0,21000.0,21.0,White,13.0,13.0,13.0,4,1,2.0,1.0,1.0,27
64,156.3,0,15000.0,15.0,White,14.0,14.0,14.0,8,1,2.0,0.0,0.0,19
70,130.0,0,17000.0,17.0,White,15.0,15.0,15.0,7,6,2.0,1.0,1.0,27
73,155.0,1,5000.0,5.0,White,16.0,16.0,16.0,7,7,2.0,0.0,0.0,22
64,135.0,0,12000.0,12.0,White,13.0,13.0,13.0,5,2,1.0,2.0,2.0,37
70,230.0,1,42000.0,42.0,Hispanic,14.0,14.0,14.0,4,1,2.0,0.0,0.0,44
74,205.0,1,21000.0,21.0,White,12.0,12.0,12.0,1,7,2.0,4.0,4.0,33
63,170.0,0,6000.0,6.0,Hispanic,12.0,12.0,12.0,8,1,1.0,0.0,0.0,65
59,107.0,0,0.0,0.0,Hispanic,12.0,12.0,12.0,2,1,1.0,5.0,5.0,46
74,190.0,1,25000.0,25.0,White,14.0,14.0,14.0,1,5,2.0,0.0,0.0,24
66,119.0,0,3000.0,3.0,White,14.0,14.0,14.0,6,3,2.0,0.0,0.0,19
65,150.0,0,3600.0,3.6,White,15.0,13.6,15.0,7,1,2.0,0.0,0.0,67
71,155.0,1,4000.0,4.0,White,12.0,12.0,12.0,8,7,2.0,4.0,4.0,19
69,160.0,1,20000.0,20.0,White,14.0,13.6,14.0,8,5,2.0,0.0,0.0,58
72,160.0,1,45000.0,45.0,White,18.0,18.0,18.0,1,4,2.0,0.0,0.0,38
70,165.0,1,136500.0,136.5,White,16.0,16.0,16.0,6,4,2.0,0.0,0.0,51
60,220.0,1,52000.0,52.0,White,15.0,15.0,15.0,4,2,2.0,0.0,0.0,50
64,130.0,0,60000.0,60.0,White,12.0,12.0,12.0,4,2,2.0,1.0,1.0,43
64,122.0,0,15000.0,15.0,White,13.0,13.6,13.7,5,4,2.0,7.0,7.0,41
72,190.0,1,90000.0,90.0,White,16.0,16.0,16.0,8,7,2.0,0.0,0.0,50
63,160.0,0,35000.0,35.0,White,12.0,13.6,13.7,8,1,2.0,2.0,2.0,38
72,156.0,1,25000.0,25.0,Hispanic,13.0,13.0,13.0,1,6,1.0,3.0,3.0,19
66,185.0,1,15000.0,15.0,White,12.0,12.0,12.0,1,1,2.0,1.0,1.0,76
61,180.0,0,26000.0,26.0,White,14.0,14.0,14.0,7,1,2.0,2.0,2.0,65
62,150.0,0,0.0,0.0,Hispanic,13.0,13.6,13.7,5,1,1.0,7.0,7.0,32
69,140.0,1,2000.0,2.0,White,12.0,12.0,12.0,8,7,2.0,0.0,0.0,21
67,145.0,0,16000.0,16.0,White,12.0,13.6,12.0,8,1,2.0,0.0,0.0,61
65,130.0,0,24000.0,24.0,Hispanic,11.0,13.6,13.7,1,1,2.0,4.0,4.0,27
68,172.0,1,15000.0,15.0,Hispanic,16.0,16.0,16.0,4,5,2.0,0.0,0.0,28
74,170.0,1,42000.0,42.0,White,17.0,17.0,17.0,8,3,2.0,0.0,0.0,43
63,150.0,0,0.0,0.0,White,15.0,15.0,15.0,8,7,1.0,0.0,0.0,48
65,135.0,0,10000.0,10.0,White,12.0,12.0,12.0,1,5,1.0,7.0,7.0,43
71,220.0,1,17000.0,17.0,Hispanic,13.0,13.0,13.0,7,6,2.0,0.0,0.0,36
64,156.3,0,30000.0,30.0,White,14.0,14.0,14.0,3,2,2.0,7.0,7.0,34
65,120.0,0,0.0,0.0,White,16.0,16.0,16.0,5,3,2.0,2.0,2.0,22
69,160.0,0,32000.0,32.0,White,17.0,17.0,17.0,2,1,2.0,0.0,0.0,37
64,135.0,0,36000.0,36.0,Hispanic,17.0,17.0,17.0,2,7,2.0,0.0,0.0,34
72,190.0,1,10000.0,10.0,Hispanic,13.0,13.0,13.0,8,7,2.0,0.0,0.0,20
63,130.0,0,20000.0,20.0,White,15.0,15.0,15.0,8,5,2.0,5.0,5.0,29
65,110.0,0,24000.0,24.0,White,12.0,12.0,12.0,7,2,2.0,1.0,1.0,29
72,180.0,1,17000.0,17.0,White,12.0,12.0,12.0,8,1,1.0,2.0,2.0,32
65,137.0,0,23000.0,23.0,White,14.0,14.0,14.0,5,3,2.0,0.0,0.0,48
64,125.0,0,25000.0,25.0,White,12.0,12.0,13.7,4,2,2.0,2.0,2.0,33
71,200.0,1,50000.0,50.0,White,12.0,12.0,12.0,4,2,2.0,0.0,0.0,50
63,145.0,0,0.0,0.0,White,14.0,14.0,14.0,8,7,2.0,2.0,2.0,39
62,120.0,0,20000.0,20.0,White,12.0,12.0,12.0,1,2,2.0,7.0,7.0,30
66,145.0,0,30000.0,30.0,White,16.0,16.0,16.0,2,7,2.0,0.0,0.0,33
64,190.0,0,7000.0,7.0,White,10.0,10.0,10.0,2,1,1.0,0.0,0.0,39
67,120.0,1,7000.0,7.0,White,10.0,10.0,10.0,7,3,2.0,0.0,0.0,78
68,185.0,1,30000.0,30.0,White,11.0,11.0,11.0,6,7,2.0,2.0,2.0,32
66,130.0,0,3000.0,3.0,White,12.0,12.0,13.7,1,6,2.0,0.0,0.0,24
66,145.0,0,20000.0,20.0,White,14.0,14.0,14.0,8,1,1.0,0.0,0.0,43
66,139.0,0,40000.0,40.0,White,16.0,16.0,16.0,7,1,1.0,0.0,0.0,59
67,150.0,1,10000.0,10.0,White,12.0,12.0,12.0,7,1,2.0,0.0,0.0,77
66,240.0,1,16000.0,16.0,White,12.0,12.0,12.0,8,7,2.0,0.0,0.0,37
63,225.0,0,11000.0,11.0,White,9.0,9.0,9.0,3,1,2.0,2.0,2.0,51
68,175.0,0,16000.0,16.0,White,13.0,13.0,13.0,2,1,1.0,3.0,3.0,43
70,185.0,1,18000.0,18.0,White,12.0,12.0,12.0,4,5,2.0,0.0,0.0,27
63,115.0,0,12000.0,12.0,White,16.0,16.0,16.0,8,7,2.0,0.0,0.0,26
70,170.0,1,4000.0,4.0,Black,14.0,14.0,13.7,7,5,1.0,7.0,7.0,21
72,195.0,1,60000.0,60.0,White,12.0,12.0,12.0,1,1,1.0,1.0,1.0,45
75,180.0,1,43000.0,43.0,White,17.0,17.0,17.0,8,7,2.0,0.0,0.0,40
62,180.0,0,31000.0,31.0,White,14.0,14.0,14.0,8,1,2.0,2.0,2.0,39
68,150.0,0,50000.0,50.0,White,17.0,17.0,17.0,7,4,2.0,2.0,2.0,39
68,165.0,0,27000.0,27.0,White,14.0,14.0,14.0,7,1,2.0,0.0,0.0,29
70,158.0,1,30000.0,30.0,White,17.0,17.0,17.0,8,1,2.0,0.0,0.0,56
73,195.0,1,12000.0,12.0,Black,13.0,13.6,13.7,8,7,2.0,1.0,1.0,21
66,160.0,1,136500.0,136.5,White,18.0,18.0,18.0,8,7,2.0,0.0,0.0,49
69,124.0,0,0.0,0.0,White,16.0,16.0,16.0,1,4,2.0,4.0,4.0,39
62,140.0,0,20000.0,20.0,White,17.0,17.0,17.0,7,1,1.0,2.0,2.0,30
60,120.0,0,15000.0,15.0,Black,12.0,12.0,12.0,1,1,2.0,0.0,0.0,76
64,150.0,0,25000.0,25.0,Other,16.0,16.0,16.0,4,1,1.0,0.0,0.0,37
68,190.0,1,5000.0,5.0,Hispanic,12.0,12.0,12.0,1,1,1.0,4.0,4.0,21
60,125.0,0,2000.0,2.0,Hispanic,6.0,13.6,13.7,8,1,2.0,0.0,0.0,67
60,140.0,0,5000.0,5.0,White,14.0,14.0,14.0,8,7,2.0,0.0,0.0,68
73,170.0,1,3000.0,3.0,Hispanic,15.0,15.0,15.0,8,6,2.0,1.0,1.0,20
64,138.0,0,25000.0,25.0,Black,16.0,16.0,13.7,2,2,2.0,1.0,1.0,40
66,130.0,0,110000.0,110.0,Other,18.0,18.0,18.0,8,1,2.0,1.0,1.0,48
69,155.0,1,55000.0,55.0,White,18.0,18.0,18.0,4,1,2.0,0.0,0.0,71
70,170.0,1,58000.0,58.0,White,18.0,18.0,18.0,8,1,2.0,1.0,1.0,53
70,165.0,0,10000.0,10.0,White,16.0,16.0,16.0,1,6,2.0,6.0,6.0,36
72,165.0,1,19000.0,19.0,White,12.0,12.0,12.0,8,2,2.0,0.0,0.0,29
61,120.0,0,15000.0,15.0,White,18.0,18.0,18.0,6,1,2.0,0.0,0.0,82
64,130.0,0,8000.0,8.0,White,12.0,12.0,12.0,1,1,1.0,7.0,7.0,33
72,194.0,1,60000.0,60.0,White,12.0,12.0,12.0,2,1,2.0,0.0,0.0,50
63,155.0,0,15000.0,15.0,Other,14.0,14.0,14.0,6,1,2.0,2.0,2.0,69
68,150.0,1,6000.0,6.0,White,12.0,12.0,12.0,1,6,1.0,2.0,2.0,27
